,0
10068,0x76
10069,0x74
10070,0x71
10071,0x6c
10072,0x68
10073,0x64
10074,0x63
10075,0x60
10076,0x5e
10077,0x5f
10078,0x5f
10079,0x5c
10080,0x5b
10081,0x5c
10082,0x5e
10083,0x60
10084,0x62
10085,0x65
10086,0x66
10087,0x64
10088,0x63
10089,0x63
10090,0x65
10091,0x66
10092,0x68
10093,0x6a
10094,0x6b
10095,0x6a
10096,0x69
10097,0x68
10098,0x69
10099,0x6c
10100,0x70
10101,0x74
10102,0x78
10103,0x7a
10104,0x7d
10105,0x7d
10106,0x7e
10107,0x80
10108,0x81
10109,0x80
10110,0x7d
10111,0x78
10112,0x72
10113,0x6c
10114,0x66
10115,0x61
10116,0x5e
10117,0x5d
10118,0x61
10119,0x66
10120,0x67
10121,0x63
10122,0x5e
10123,0x5c
10124,0x5f
10125,0x62
10126,0x64
10127,0x67
10128,0x6b
10129,0x6d
10130,0x70
10131,0x74
10132,0x78
10133,0x7b
10134,0x7b
10135,0x7a
10136,0x7a
10137,0x7b
10138,0x7c
10139,0x7c
10140,0x7d
10141,0x7f
10142,0x82
10143,0x85
10144,0x88
10145,0x88
10146,0x84
10147,0x7f
10148,0x7b
10149,0x7b
10150,0x7f
10151,0x87
10152,0x8d
10153,0x92
10154,0x94
10155,0x95
10156,0x95
10157,0x97
10158,0x99
10159,0x9c
10160,0x9f
10161,0xa0
10162,0xa0
10163,0x9f
10164,0x9e
10165,0x9f
10166,0xa1
10167,0xa3
10168,0xa4
10169,0xa6
10170,0xa9
10171,0xab
10172,0xac
10173,0xae
10174,0xb0
10175,0xb0
10176,0xb2
10177,0xb4
10178,0xb6
10179,0xb8
10180,0xbb
10181,0xbd
10182,0xbe
10183,0xbf
10184,0xc0
10185,0xc2
10186,0xc7
10187,0xcd
10188,0xd2
10189,0xd4
10190,0xd2
10191,0xcf
10192,0xcc
10193,0xcc
10194,0xd1
10195,0xd6
10196,0xda
10197,0xdd
10198,0xe0
10199,0xe0
10200,0xde
10201,0xdb
10202,0xda
10203,0xda
10204,0xde
10205,0xe3
10206,0xe7
10207,0xea
10208,0xec
10209,0xee
10210,0xf0
10211,0xf1
10212,0xf0
10213,0xed
10214,0xe7
10215,0xe2
10216,0xe2
10217,0xe4
10218,0xe6
10219,0xe8
10220,0xe7
10221,0xe4
10222,0xdf
10223,0xdb
10224,0xd9
10225,0xd9
10226,0xd9
10227,0xd7
10228,0xd3
10229,0xcf
10230,0xcc
10231,0xca
10232,0xc8
10233,0xc3
10234,0xbe
10235,0xb9
10236,0xb5
10237,0xb3
10238,0xb4
10239,0xb4
10240,0xb3
10241,0xb2
10242,0xb0
10243,0xaa
10244,0xa8
10245,0xa7
10246,0xa4
10247,0x9e
10248,0x99
10249,0x97
10250,0x91
10251,0x8b
10252,0x86
10253,0x80
10254,0x78
10255,0x72
10256,0x6e
10257,0x69
10258,0x64
10259,0x5e
10260,0x57
10261,0x52
10262,0x4e
10263,0x4a
10264,0x47
10265,0x45
10266,0x44
10267,0x3f
10268,0x3a
10269,0x39
10270,0x38
10271,0x37
10272,0x36
10273,0x35
10274,0x34
10275,0x34
10276,0x35
10277,0x36
10278,0x39
10279,0x3c
10280,0x3e
10281,0x3d
10282,0x3d
10283,0x3d
10284,0x3f
10285,0x44
10286,0x4a
10287,0x4c
10288,0x4b
10289,0x48
10290,0x46
10291,0x47
10292,0x4a
10293,0x4e
10294,0x51
10295,0x51
10296,0x4e
10297,0x4a
10298,0x49
10299,0x4a
10300,0x4d
10301,0x50
10302,0x51
10303,0x52
10304,0x54
10305,0x56
10306,0x57
10307,0x57
10308,0x58
10309,0x5b
10310,0x5f
10311,0x63
10312,0x68
10313,0x6c
10314,0x6c
10315,0x6a
10316,0x6a
10317,0x6b
10318,0x69
10319,0x63
10320,0x5d
10321,0x58
10322,0x51
10323,0x46
10324,0x3b
10325,0x33
10326,0x2b
10327,0x24
10328,0x21
10329,0x23
10330,0x28
10331,0x2c
10332,0x2d
10333,0x2c
10334,0x2b
10335,0x2b
10336,0x2c
10337,0x2e
10338,0x2f
10339,0x2f
10340,0x2e
10341,0x2d
10342,0x2c
10343,0x2d
10344,0x2e
10345,0x2e
10346,0x2d
10347,0x2b
10348,0x28
10349,0x22
10350,0x1e
10351,0x1e
10352,0x20
10353,0x23
10354,0x25
10355,0x28
10356,0x2b
10357,0x2d
10358,0x2d
10359,0x2d
10360,0x30
10361,0x35
10362,0x39
10363,0x3a
10364,0x3c
10365,0x3d
10366,0x3e
10367,0x3e
10368,0x3f
10369,0x3e
10370,0x39
10371,0x32
10372,0x2c
10373,0x28
10374,0x25
10375,0x26
10376,0x2c
10377,0x35
10378,0x39
10379,0x3c
10380,0x40
10381,0x45
10382,0x4c
10383,0x53
10384,0x58
10385,0x5b
10386,0x5d
10387,0x5f
10388,0x62
10389,0x64
10390,0x67
10391,0x6d
10392,0x74
10393,0x7a
10394,0x7e
10395,0x80
10396,0x82
10397,0x81
10398,0x7c
10399,0x78
10400,0x79
10401,0x7b
10402,0x79
10403,0x75
10404,0x71
10405,0x70
10406,0x78
10407,0x83
10408,0x89
10409,0x87
10410,0x7f
10411,0x73
10412,0x69
10413,0x67
10414,0x69
10415,0x70
10416,0x7d
10417,0x8c
10418,0x98
10419,0x9f
10420,0xa3
10421,0xa5
10422,0xa8
10423,0xaa
10424,0xac
10425,0xab
10426,0xa9
10427,0xaa
10428,0xac
10429,0xa9
10430,0xa9
10431,0xab
10432,0xa9
10433,0xa5
10434,0xa6
10435,0xaa
10436,0xb0
10437,0xb6
10438,0xbd
10439,0xc2
10440,0xc5
10441,0xc8
10442,0xcc
10443,0xd0
10444,0xd7
10445,0xdf
10446,0xe3
10447,0xe4
10448,0xe6
10449,0xe8
10450,0xe9
10451,0xe8
10452,0xe3
10453,0xdd
10454,0xd8
10455,0xd4
10456,0xd4
10457,0xd8
10458,0xd9
10459,0xd6
10460,0xd2
10461,0xcd
10462,0xc4
10463,0xbc
10464,0xb3
10465,0xad
10466,0xad
10467,0xb0
10468,0xb4
10469,0xb9
10470,0xbc
10471,0xbd
10472,0xbf
10473,0xc1
10474,0xc2
10475,0xc1
10476,0xbf
10477,0xbe
10478,0xbf
10479,0xc3
10480,0xc5
10481,0xc5
10482,0xc4
10483,0xc3
10484,0xc5
10485,0xcb
10486,0xd3
10487,0xd8
10488,0xd8
10489,0xd4
10490,0xcc
10491,0xc2
10492,0xbb
10493,0xb7
10494,0xb5
10495,0xb7
10496,0xba
10497,0xbb
10498,0xba
10499,0xb8
10500,0xb2
10501,0xa8
10502,0x9d
10503,0x95
10504,0x8f
10505,0x8e
10506,0x8f
10507,0x90
10508,0x90
10509,0x8d
10510,0x8b
10511,0x8b
10512,0x8b
10513,0x8a
10514,0x89
10515,0x88
10516,0x8a
10517,0x8e
10518,0x90
10519,0x8f
10520,0x8d
10521,0x87
10522,0x83
10523,0x83
10524,0x85
10525,0x87
10526,0x89
10527,0x87
10528,0x86
10529,0x85
10530,0x87
10531,0x8c
10532,0x93
10533,0x97
10534,0x9a
10535,0x9d
10536,0xa0
10537,0xa5
10538,0xa8
10539,0xa9
10540,0xa7
10541,0xa5
10542,0xa4
10543,0xa4
10544,0xa3
10545,0xa4
10546,0xa5
10547,0xa6
10548,0xa6
10549,0xa5
10550,0xa4
10551,0xa3
10552,0xa3
10553,0xa4
10554,0xa4
10555,0xa3
10556,0xa0
10557,0x9e
10558,0xa0
10559,0xa3
10560,0xa6
10561,0xa9
10562,0xa9
10563,0xa8
10564,0xaa
10565,0xaf
10566,0xb1
10567,0xb0
10568,0xb1
10569,0xb2
10570,0xb3
10571,0xb3
10572,0xb2
10573,0xb1
10574,0xaf
10575,0xb0
10576,0xb1
10577,0xb3
10578,0xb6
10579,0xb7
10580,0xb6
10581,0xb4
10582,0xb0
10583,0xac
10584,0xa9
10585,0xa9
10586,0xac
10587,0xb1
10588,0xb6
10589,0xba
10590,0xbc
10591,0xbd
10592,0xbd
10593,0xbe
10594,0xbe
10595,0xbd
10596,0xba
10597,0xb6
10598,0xb2
10599,0xb0
10600,0xb2
10601,0xb4
10602,0xb4
10603,0xb1
10604,0xad
10605,0xaa
10606,0xaa
10607,0xad
10608,0xaf
10609,0xaf
10610,0xad
10611,0xab
10612,0xa8
10613,0xa2
10614,0x9c
10615,0x97
10616,0x94
10617,0x91
10618,0x8e
10619,0x8d
10620,0x90
10621,0x94
10622,0x97
10623,0x98
10624,0x96
10625,0x92
10626,0x8e
10627,0x8b
10628,0x86
10629,0x82
10630,0x80
10631,0x7d
10632,0x78
10633,0x74
10634,0x71
10635,0x6c
10636,0x68
10637,0x66
10638,0x63
10639,0x60
10640,0x5f
10641,0x5e
10642,0x5a
10643,0x53
10644,0x4e
10645,0x4c
10646,0x4c
10647,0x4c
10648,0x49
10649,0x44
10650,0x3e
10651,0x39
10652,0x36
10653,0x36
10654,0x39
10655,0x40
10656,0x47
10657,0x4a
10658,0x49
10659,0x44
10660,0x40
10661,0x3e
10662,0x3a
10663,0x36
10664,0x32
10665,0x30
10666,0x30
10667,0x30
10668,0x30
10669,0x30
10670,0x31
10671,0x33
10672,0x35
10673,0x39
10674,0x3f
10675,0x43
10676,0x44
10677,0x43
10678,0x40
10679,0x3e
10680,0x3c
10681,0x38
10682,0x34
10683,0x33
10684,0x32
10685,0x33
10686,0x37
10687,0x3a
10688,0x3d
10689,0x40
10690,0x45
10691,0x4b
10692,0x51
10693,0x58
10694,0x5e
10695,0x5f
10696,0x5e
10697,0x5d
10698,0x5a
10699,0x56
10700,0x51
10701,0x4a
10702,0x42
10703,0x3b
10704,0x35
10705,0x33
10706,0x35
10707,0x39
10708,0x3a
10709,0x38
10710,0x38
10711,0x3a
10712,0x3e
10713,0x41
10714,0x43
10715,0x42
10716,0x40
10717,0x3b
10718,0x37
10719,0x33
10720,0x32
10721,0x32
10722,0x34
10723,0x36
10724,0x39
10725,0x3d
10726,0x41
10727,0x44
10728,0x45
10729,0x46
10730,0x49
10731,0x4a
10732,0x4a
10733,0x49
10734,0x46
10735,0x41
10736,0x3c
10737,0x3b
10738,0x3f
10739,0x47
10740,0x51
10741,0x59
10742,0x60
10743,0x62
10744,0x61
10745,0x61
10746,0x61
10747,0x5e
10748,0x5a
10749,0x57
10750,0x56
10751,0x56
10752,0x56
10753,0x53
10754,0x52
10755,0x52
10756,0x54
10757,0x59
10758,0x62
10759,0x6b
10760,0x73
10761,0x78
10762,0x7b
10763,0x7c
10764,0x7a
10765,0x76
10766,0x77
10767,0x7c
10768,0x83
10769,0x88
10770,0x8b
10771,0x8a
10772,0x89
10773,0x89
10774,0x88
10775,0x87
10776,0x84
10777,0x84
10778,0x86
10779,0x87
10780,0x89
10781,0x8a
10782,0x8b
10783,0x8a
10784,0x83
10785,0x78
10786,0x70
10787,0x70
10788,0x78
10789,0x85
10790,0x8f
10791,0x91
10792,0x8c
10793,0x84
10794,0x7e
10795,0x80
10796,0x88
10797,0x92
10798,0x9a
10799,0xa2
10800,0xa6
10801,0xa6
10802,0xa0
10803,0x97
10804,0x90
10805,0x8c
10806,0x8f
10807,0x97
10808,0x9f
10809,0xa7
10810,0xac
10811,0xab
10812,0xaa
10813,0xa9
10814,0xa7
10815,0xa6
10816,0xa7
10817,0xa8
10818,0xac
10819,0xb4
10820,0xbe
10821,0xca
10822,0xd4
10823,0xd8
10824,0xd7
10825,0xd2
10826,0xcf
10827,0xd0
10828,0xd4
10829,0xd6
10830,0xda
10831,0xe1
10832,0xe6
10833,0xe6
10834,0xe1
10835,0xdb
10836,0xd7
10837,0xd4
10838,0xd1
10839,0xd0
10840,0xd2
10841,0xd6
10842,0xdc
10843,0xe0
10844,0xe3
10845,0xe3
10846,0xdd
10847,0xd7
10848,0xd5
10849,0xd3
10850,0xcf
10851,0xcc
10852,0xc8
10853,0xc5
10854,0xc3
10855,0xc3
10856,0xc4
10857,0xc7
10858,0xcb
10859,0xd2
10860,0xd8
10861,0xda
10862,0xd9
10863,0xd7
10864,0xd1
10865,0xc7
10866,0xc0
10867,0xbd
10868,0xbd
10869,0xbf
10870,0xc1
10871,0xc1
10872,0xbc
10873,0xb4
10874,0xad
10875,0xa9
10876,0xa7
10877,0xa5
10878,0xa3
10879,0xa1
10880,0x9f
10881,0x9d
10882,0x98
10883,0x92
10884,0x8c
10885,0x87
10886,0x87
10887,0x8a
10888,0x88
10889,0x82
10890,0x7c
10891,0x7a
10892,0x7a
10893,0x79
10894,0x78
10895,0x75
10896,0x75
10897,0x76
10898,0x78
10899,0x79
10900,0x79
10901,0x79
10902,0x76
10903,0x6f
10904,0x69
10905,0x65
10906,0x61
10907,0x58
10908,0x4f
10909,0x4a
10910,0x4c
10911,0x50
10912,0x55
10913,0x5b
10914,0x60
10915,0x61
10916,0x5d
10917,0x56
10918,0x4f
10919,0x4a
10920,0x4d
10921,0x5b
10922,0x6e
10923,0x7b
10924,0x7b
10925,0x74
10926,0x6e
10927,0x69
10928,0x67
10929,0x6c
10930,0x74
10931,0x79
10932,0x75
10933,0x6e
10934,0x69
10935,0x65
10936,0x61
10937,0x5f
10938,0x5e
10939,0x5e
10940,0x5e
10941,0x5c
10942,0x5a
10943,0x5b
10944,0x60
10945,0x69
10946,0x71
10947,0x75
10948,0x73
10949,0x72
10950,0x73
10951,0x76
10952,0x7a
10953,0x7e
10954,0x80
10955,0x82
10956,0x7f
10957,0x7b
10958,0x78
10959,0x77
10960,0x77
10961,0x78
10962,0x77
10963,0x73
10964,0x6e
10965,0x6a
10966,0x65
10967,0x62
10968,0x64
10969,0x6d
10970,0x7d
10971,0x90
10972,0x9e
10973,0xa2
10974,0xa1
10975,0x9d
10976,0x96
10977,0x8a
10978,0x80
10979,0x78
10980,0x71
10981,0x6e
10982,0x71
10983,0x74
10984,0x76
10985,0x7c
10986,0x84
10987,0x87
10988,0x8a
10989,0x8e
10990,0x92
10991,0x96
10992,0x9c
10993,0xa2
10994,0xa4
10995,0xa6
10996,0xa8
10997,0xa5
10998,0x9d
10999,0x93
11000,0x8c
11001,0x8c
11002,0x93
11003,0x9d
11004,0xa4
11005,0xa5
11006,0xa6
11007,0xaa
11008,0xaf
11009,0xb2
11010,0xb4
11011,0xb5
11012,0xb6
11013,0xb8
11014,0xbb
11015,0xbc
11016,0xbb
11017,0xb7
11018,0xb1
11019,0xaa
11020,0xa4
11021,0xa0
11022,0x9f
11023,0x9f
11024,0x9c
11025,0x95
11026,0x8a
11027,0x81
11028,0x7b
11029,0x7a
11030,0x7d
11031,0x84
11032,0x8a
11033,0x8e
11034,0x8f
11035,0x8d
11036,0x8e
11037,0x91
11038,0x96
11039,0x9b
11040,0xa2
11041,0xa9
11042,0xae
11043,0xae
11044,0xac
11045,0xaa
11046,0xa7
11047,0xa6
11048,0xa6
11049,0xa5
11050,0xa1
11051,0x99
11052,0x93
11053,0x8d
11054,0x87
11055,0x83
11056,0x83
11057,0x85
11058,0x86
11059,0x84
11060,0x80
11061,0x7e
11062,0x7d
11063,0x7f
11064,0x84
11065,0x8c
11066,0x93
11067,0x98
11068,0x99
11069,0x97
11070,0x96
11071,0x94
11072,0x90
11073,0x8c
11074,0x8b
11075,0x89
11076,0x88
11077,0x8b
11078,0x91
11079,0x97
11080,0x9b
11081,0x9d
11082,0x9c
11083,0x97
11084,0x90
11085,0x89
11086,0x86
11087,0x8a
11088,0x8f
11089,0x92
11090,0x96
11091,0x9b
11092,0x9f
11093,0xa4
11094,0xaa
11095,0xad
11096,0xac
11097,0xa9
11098,0xa8
11099,0xa7
11100,0xa8
11101,0xa9
11102,0xaa
11103,0xa9
11104,0xa4
11105,0x9d
11106,0x98
11107,0x92
11108,0x8b
11109,0x84
11110,0x81
11111,0x82
11112,0x83
11113,0x84
11114,0x88
11115,0x8e
11116,0x95
11117,0x9a
11118,0x9c
11119,0x9b
11120,0x97
11121,0x93
11122,0x92
11123,0x91
11124,0x8f
11125,0x8d
11126,0x8e
11127,0x8f
11128,0x8f
11129,0x8e
11130,0x8d
11131,0x8e
11132,0x94
11133,0x99
11134,0x9b
11135,0x99
11136,0x94
11137,0x8e
11138,0x87
11139,0x82
11140,0x81
11141,0x82
11142,0x87
11143,0x90
11144,0x99
11145,0x9e
11146,0xa3
11147,0xa7
11148,0xac
11149,0xb1
11150,0xb4
11151,0xb4
11152,0xb6
11153,0xb6
11154,0xb5
11155,0xb8
11156,0xbe
11157,0xc1
11158,0xc0
11159,0xbc
11160,0xb4
11161,0xae
11162,0xad
11163,0xad
11164,0xad
11165,0xac
11166,0xa9
11167,0xa1
11168,0x9b
11169,0x99
11170,0x96
11171,0x93
11172,0x93
11173,0x91
11174,0x8e
11175,0x8e
11176,0x8f
11177,0x8e
11178,0x8a
11179,0x85
11180,0x83
11181,0x82
11182,0x81
11183,0x83
11184,0x89
11185,0x8d
11186,0x8b
11187,0x84
11188,0x7d
11189,0x78
11190,0x74
11191,0x6d
11192,0x65
11193,0x5e
11194,0x58
11195,0x4e
11196,0x43
11197,0x3b
11198,0x39
11199,0x3b
11200,0x3d
11201,0x3f
11202,0x3e
11203,0x37
11204,0x30
11205,0x2b
11206,0x26
11207,0x26
11208,0x2b
11209,0x2f
11210,0x34
11211,0x38
11212,0x37
11213,0x33
11214,0x32
11215,0x32
11216,0x30
11217,0x2e
11218,0x2d
11219,0x2b
11220,0x27
11221,0x23
11222,0x20
11223,0x1c
11224,0x1b
11225,0x1c
11226,0x1f
11227,0x25
11228,0x2e
11229,0x34
11230,0x34
11231,0x31
11232,0x2f
11233,0x31
11234,0x33
11235,0x32
11236,0x30
11237,0x2f
11238,0x2d
11239,0x2b
11240,0x29
11241,0x24
11242,0x20
11243,0x1e
11244,0x1f
11245,0x24
11246,0x2d
11247,0x35
11248,0x3a
11249,0x3c
11250,0x3b
11251,0x38
11252,0x33
11253,0x2d
11254,0x29
11255,0x2a
11256,0x2b
11257,0x2a
11258,0x27
11259,0x26
11260,0x27
11261,0x29
11262,0x29
11263,0x27
11264,0x24
11265,0x25
11266,0x2a
11267,0x2f
11268,0x37
11269,0x3d
11270,0x3f
11271,0x3e
11272,0x3b
11273,0x38
11274,0x36
11275,0x37
11276,0x3b
11277,0x40
11278,0x43
11279,0x41
11280,0x3d
11281,0x3b
11282,0x38
11283,0x37
11284,0x3b
11285,0x40
11286,0x45
11287,0x47
11288,0x48
11289,0x49
11290,0x4f
11291,0x57
11292,0x61
11293,0x6f
11294,0x7d
11295,0x8a
11296,0x95
11297,0x9a
11298,0x96
11299,0x8e
11300,0x85
11301,0x82
11302,0x88
11303,0x92
11304,0x99
11305,0x9c
11306,0x9c
11307,0x98
11308,0x96
11309,0x94
11310,0x8f
11311,0x8c
11312,0x8f
11313,0x95
11314,0x9c
11315,0xa5
11316,0xaf
11317,0xba
11318,0xc0
11319,0xc0
11320,0xbd
11321,0xba
11322,0xb6
11323,0xb2
11324,0xb1
11325,0xb2
11326,0xb3
11327,0xb2
11328,0xaf
11329,0xac
11330,0xa7
11331,0xa2
11332,0x9f
11333,0x9d
11334,0x9a
11335,0x9a
11336,0x9a
11337,0x97
11338,0x96
11339,0x96
11340,0x98
11341,0x9c
11342,0x9d
11343,0x9c
11344,0x9a
11345,0x97
11346,0x95
11347,0x93
11348,0x91
11349,0x93
11350,0x9b
11351,0xa4
11352,0xac
11353,0xb1
11354,0xaf
11355,0xa9
11356,0xa2
11357,0x9c
11358,0x9b
11359,0xa2
11360,0xab
11361,0xb6
11362,0xbf
11363,0xc3
11364,0xc3
11365,0xc4
11366,0xc3
11367,0xc3
11368,0xc4
11369,0xc6
11370,0xcb
11371,0xd0
11372,0xd2
11373,0xd1
11374,0xcf
11375,0xce
11376,0xcf
11377,0xd2
11378,0xd5
11379,0xd5
11380,0xd4
11381,0xd3
11382,0xd4
11383,0xd3
11384,0xd1
11385,0xcf
11386,0xc9
11387,0xbf
11388,0xb7
11389,0xb5
11390,0xb7
11391,0xbd
11392,0xbf
11393,0xbc
11394,0xba
11395,0xbb
11396,0xbc
11397,0xc0
11398,0xc3
11399,0xc3
11400,0xc1
11401,0xc1
11402,0xc4
11403,0xcd
11404,0xd4
11405,0xd5
11406,0xd2
11407,0xcd
11408,0xc4
11409,0xba
11410,0xb5
11411,0xb6
11412,0xbb
11413,0xc0
11414,0xc3
11415,0xc4
11416,0xc7
11417,0xca
11418,0xc9
11419,0xc2
11420,0xba
11421,0xb6
11422,0xb3
11423,0xad
11424,0xa3
11425,0x9b
11426,0x96
11427,0x94
11428,0x93
11429,0x96
11430,0x99
11431,0x9b
11432,0x98
11433,0x91
11434,0x85
11435,0x77
11436,0x6b
11437,0x64
11438,0x62
11439,0x66
11440,0x69
11441,0x66
11442,0x60
11443,0x5a
11444,0x51
11445,0x47
11446,0x40
11447,0x3f
11448,0x3f
11449,0x41
11450,0x49
11451,0x4e
11452,0x51
11453,0x55
11454,0x57
11455,0x59
11456,0x61
11457,0x69
11458,0x6c
11459,0x6c
11460,0x68
11461,0x5d
11462,0x53
11463,0x4f
11464,0x4d
11465,0x4c
11466,0x4e
11467,0x52
11468,0x59
11469,0x63
11470,0x69
11471,0x6a
11472,0x66
11473,0x5e
11474,0x5b
11475,0x5c
11476,0x5f
11477,0x62
11478,0x65
11479,0x65
11480,0x62
11481,0x5c
11482,0x57
11483,0x58
11484,0x5d
11485,0x63
11486,0x6a
11487,0x70
11488,0x73
11489,0x76
11490,0x79
11491,0x7f
11492,0x85
11493,0x88
11494,0x88
11495,0x84
11496,0x7a
11497,0x70
11498,0x6d
11499,0x72
11500,0x7b
11501,0x84
11502,0x8b
11503,0x90
11504,0x94
11505,0x96
11506,0x93
11507,0x90
11508,0x90
11509,0x94
11510,0x9a
11511,0x9f
11512,0xa3
11513,0xa7
11514,0xa7
11515,0xa6
11516,0xa5
11517,0xa6
11518,0xa7
11519,0xa7
11520,0xa3
11521,0x9b
11522,0x97
11523,0x9c
11524,0xa6
11525,0xaf
11526,0xb3
11527,0xb3
11528,0xb2
11529,0xb0
11530,0xae
11531,0xac
11532,0xa7
11533,0xa0
11534,0x97
11535,0x90
11536,0x8e
11537,0x8d
11538,0x92
11539,0xa2
11540,0xb1
11541,0xb9
11542,0xc0
11543,0xc7
11544,0xca
11545,0xc8
11546,0xc6
11547,0xc6
11548,0xc8
11549,0xc9
11550,0xc8
11551,0xc6
11552,0xc3
11553,0xbe
11554,0xb6
11555,0xab
11556,0xa3
11557,0xa0
11558,0xa3
11559,0xa8
11560,0xae
11561,0xb2
11562,0xb2
11563,0xb4
11564,0xb8
11565,0xba
11566,0xbc
11567,0xb9
11568,0xae
11569,0xa3
11570,0xa0
11571,0xa5
11572,0xad
11573,0xb3
11574,0xb2
11575,0xaf
11576,0xae
11577,0xad
11578,0xa9
11579,0xa0
11580,0x93
11581,0x86
11582,0x80
11583,0x7c
11584,0x78
11585,0x75
11586,0x74
11587,0x72
11588,0x71
11589,0x72
11590,0x70
11591,0x6d
11592,0x6e
11593,0x76
11594,0x7c
11595,0x7e
11596,0x7e
11597,0x77
11598,0x70
11599,0x6b
11600,0x62
11601,0x54
11602,0x4d
11603,0x50
11604,0x58
11605,0x61
11606,0x68
11607,0x6b
11608,0x70
11609,0x78
11610,0x7d
11611,0x81
11612,0x86
11613,0x8a
11614,0x8c
11615,0x8e
11616,0x93
11617,0x97
11618,0x97
11619,0x92
11620,0x8a
11621,0x84
11622,0x81
11623,0x7d
11624,0x7a
11625,0x78
11626,0x77
11627,0x75
11628,0x72
11629,0x6e
11630,0x6a
11631,0x65
11632,0x61
11633,0x5e
11634,0x5e
11635,0x5d
11636,0x5b
11637,0x59
11638,0x54
11639,0x4f
11640,0x4d
11641,0x52
11642,0x59
11643,0x5d
11644,0x60
11645,0x6b
11646,0x79
11647,0x7e
11648,0x7f
11649,0x87
11650,0x8f
11651,0x94
11652,0x95
11653,0x92
11654,0x8c
11655,0x8a
11656,0x8a
11657,0x88
11658,0x87
11659,0x89
11660,0x8a
11661,0x8c
11662,0x8e
11663,0x8a
11664,0x85
11665,0x83
11666,0x82
11667,0x7f
11668,0x7e
11669,0x7f
11670,0x81
11671,0x89
11672,0x94
11673,0x99
11674,0x9c
11675,0xa3
11676,0xab
11677,0xaf
11678,0xaf
11679,0xab
11680,0xa0
11681,0x93
11682,0x8b
11683,0x8e
11684,0x99
11685,0xa4
11686,0xa8
11687,0xa4
11688,0xa0
11689,0xa1
11690,0xa7
11691,0xaf
11692,0xb2
11693,0xb3
11694,0xb3
11695,0xb2
11696,0xab
11697,0x9d
11698,0x88
11699,0x78
11700,0x76
11701,0x7f
11702,0x8c
11703,0x99
11704,0xa0
11705,0x9f
11706,0x9c
11707,0x98
11708,0x94
11709,0x91
11710,0x92
11711,0x97
11712,0xa1
11713,0xaa
11714,0xb0
11715,0xb5
11716,0xba
11717,0xb9
11718,0xb0
11719,0xa2
11720,0x93
11721,0x7f
11722,0x69
11723,0x55
11724,0x49
11725,0x44
11726,0x49
11727,0x58
11728,0x6c
11729,0x7b
11730,0x7a
11731,0x6b
11732,0x5d
11733,0x54
11734,0x50
11735,0x4f
11736,0x4f
11737,0x4e
11738,0x4d
11739,0x47
11740,0x3c
11741,0x32
11742,0x2b
11743,0x27
11744,0x24
11745,0x23
11746,0x26
11747,0x2d
11748,0x34
11749,0x39
11750,0x39
11751,0x36
11752,0x31
11753,0x2c
11754,0x22
11755,0x19
11756,0x17
11757,0x18
11758,0x1d
11759,0x2a
11760,0x3d
11761,0x4e
11762,0x56
11763,0x5b
11764,0x59
11765,0x52
11766,0x4c
11767,0x47
11768,0x3e
11769,0x38
11770,0x36
11771,0x34
11772,0x30
11773,0x2c
11774,0x27
11775,0x24
11776,0x28
11777,0x33
11778,0x40
11779,0x4b
11780,0x53
11781,0x55
11782,0x54
11783,0x53
11784,0x53
11785,0x51
11786,0x4e
11787,0x4b
11788,0x49
11789,0x49
11790,0x4d
11791,0x4f
11792,0x4f
11793,0x4e
11794,0x4a
11795,0x44
11796,0x3d
11797,0x35
11798,0x2d
11799,0x2a
11800,0x2b
11801,0x2c
11802,0x31
11803,0x37
11804,0x39
11805,0x3b
11806,0x3f
11807,0x44
11808,0x47
11809,0x4b
11810,0x4e
11811,0x51
11812,0x55
11813,0x57
11814,0x58
11815,0x5b
11816,0x5f
11817,0x64
11818,0x6b
11819,0x6e
11820,0x6b
11821,0x61
11822,0x55
11823,0x4e
11824,0x51
11825,0x59
11826,0x61
11827,0x66
11828,0x66
11829,0x62
11830,0x5f
11831,0x5e
11832,0x61
11833,0x69
11834,0x74
11835,0x7d
11836,0x83
11837,0x85
11838,0x81
11839,0x7e
11840,0x80
11841,0x85
11842,0x89
11843,0x8b
11844,0x8f
11845,0x97
11846,0x9d
11847,0x9d
11848,0x99
11849,0x96
11850,0x91
11851,0x8b
11852,0x86
11853,0x82
11854,0x7e
11855,0x7b
11856,0x78
11857,0x73
11858,0x72
11859,0x76
11860,0x7c
11861,0x80
11862,0x83
11863,0x8a
11864,0x90
11865,0x92
11866,0x97
11867,0xa1
11868,0xab
11869,0xae
11870,0xab
11871,0xa8
11872,0xa6
11873,0xa3
11874,0xa3
11875,0xa0
11876,0x99
11877,0x94
11878,0x96
11879,0x9b
11880,0xa4
11881,0xb1
11882,0xc1
11883,0xcd
11884,0xd0
11885,0xc9
11886,0xbd
11887,0xb1
11888,0xa8
11889,0xa4
11890,0xa3
11891,0xa0
11892,0xa0
11893,0xa4
11894,0xa8
11895,0xae
11896,0xb8
11897,0xc2
11898,0xc6
11899,0xc4
11900,0xbc
11901,0xb2
11902,0xac
11903,0xac
11904,0xb2
11905,0xb9
11906,0xbc
11907,0xbd
11908,0xbe
11909,0xbf
11910,0xbe
11911,0xba
11912,0xb2
11913,0xab
11914,0xa6
11915,0xa1
11916,0x9e
11917,0x9f
